SurveyID,Passcode,Progress,Duration (in seconds),Finished,RecordedDate,Q1_CoySH,Q2_CatSH,Q3_1_CoyNE,Q3_2_CoyBE,Q3_3_CoyWat,Q3_4_CoyFS,Q3_5_CoyFed,Q3_6_CoyPA,Q3_7_CoyOther,Q4_1_CatNE,Q4_2_CatBE,Q4_3_CatWat,Q4_4_CatFS,Q4_5_CatFed,Q4_6_CatTouch,Q4_7_CatPA,Q4_8_CatOther,Q5_1_MyCat,Q5_2_NeighCat,Q5_3_Stray,Q5_4_Unsure,Q6_1_CoyTh,Q6_2_CoyIH,Q6_3_CoyIE,Q6_4_CoyThCat,Q6_5_CoyEF,Q6_6_CoyFM,Q6_7_CoyBeau,Q6_8_CoyKO,Q7_1_CatThB,Q7_2_CatRod,Q7_3_CatIH,Q7_4_CatWO,Q7_5_CatFM,Q7_6_CatBeau,Q7_7_CatKO,Q8_1_GenN,Q8_2_GenGS,Q8_3_GenECoy,Q8_4_GenECat,Q8_5_GenVeg,Q8_6_GenYard,Q8_7_GenUY,Q9_1_CatOut,Q9_2_TreeVeg,Q9_3_Exter,Q9_4_Trap,Q9_5_Lights,Q9_6_PetFood,Q9_7_DogOff,Q9_8_LockTrash,Q9_9_Prune,Q9_10_PestHerb,Q9_11_CreateHab,Q9_12_Other,Q10_1_Bbath,Q10_2_Bfeed,Q10_3_Fence,Q10_4_Flower,Q10_5_Fruit,Q10_6_Water,Q10_7_Veg,Q10_8_Wind,Q10_9_Woodpile,Q10_10_Other,Q11_1_Grass,Q11_2_Hardscape,Q11_3_Veg,Q11_4_Mulch,Q11_5_Shrub,Q11_6_Tree,Q11_7_Other,Q12_1_WLove,Q12_2_WProtect,Q12_3_WUse,Q12_4_WControl,Q12_5_WEmbrace,Q12_6_WExplore,Q12_7_WStudy,Q12_8_WAvoid,Q12_9_WCare,Q12_10_WIgnore,Q12_11_WUnderst,Q12_12_WAdmire,Q12_13_WRespect,Q13_Age,Q14_1_Female,Q14_2_Male,Q14_3_Non,Q14_4_NA,Q15_Place,Camera_Site_ID,Latitude,Longitude,TotalCoyotes,TotalCats,OBJECTID,Join_Count,TARGET_FID,COUNTY,POP_INC,INC_0_P,INC_50_P,INC_100_P,INC_125_P,INC_150_P,INC_185_P,INC_200_P,LOW_INC_P,OBJECTID_1,Join_Count_1,TARGET_FID_1,COUNTY_1,POP,WHITE_A_P,BLACK_A_P,AIAN_A_P,ASIAN_A_P,NHPI_A_P,OTHER_A_P,MULTI_P,WHITE_NH_P,BLACK_NH_P,AIAN_NH_P,ASIAN_NH_P,NHPI_NH_P,OTHER_NH_P,MULTI_NH_P,HISPANIC_P,WHITE_C_P,BLACK_C_P,AIAN_C_P,ASIAN_C_P,NHPI_C_P,OTHER_C_P,POC_P,OBJECTID_12,Join_Count_12,TARGET_FID_12,COUNTY_12,POP_1,AGE_0_P,AGE_5_P,AGE_18_P,AGE_35_P,AGE_65_P,AGE_75_P,MALE_P,FEMALE_P,POP_C_1,OBJECTID_12_13,Join_Count_12_13,COUNTY_12_13,POP_25,ED_LT_HS_P,ED_HS_P,ED_ASSOC_P,ED_BACH_P,ED_GRAD_P,AREA_12_13
137,1877,100,286,1,11/20/24 21:55,104,52,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,0,1,1,-1,0,-1,-1,1,0,0,1,-1,0,-1,1,0,-1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,20,0,0,20,20,40,1,1,-1,1,1,1,1,0,0,-1,1,1,1,3,0,1,0,0,5,POOR-W01-GHP,45.4758,-123,4.6371,0,8,4,24,51,2432,6.3,2.4,2.5,1,9.3,2.2,76.6,23.4,8,4,24,51,2543,82,4.2,0,3.2,0,3.1,7.4,71.6,4.2,0,3.2,0,1,6.7,13.6,89.4,4.8,5.4,4.1,0,4.5,28.4,8,4,24,058,2543,1.9,10.9,47.6,32.8,6.6,0,52.9,47.1,11,8,4,51,2056,0,5.3,28.2,40.2,26,8465182.576
138,9672,94,1652,0,11/21/24 14:34,2,104,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,-1,0,1,-1,1,2,1,1,0,1,0,2,1,1,0,1,2,2,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,40,25,15,5,10,5,0,2,2,2,2,2,2,2,-1,2,-1,2,2,2,5,1,0,0,0,15,POOR-E21-BAR,45.481,-122,0.4032,4.2339,5,3,18,51,7664,8.8,6.7,16.2,3.4,9.5,4.2,51.2,48.8,5,3,18,51,7664,80.3,0,1.8,2.8,0,3.7,11.2,66.4,0,1.8,2.8,0,1,3.4,25,91.2,1.2,3.4,3.8,1,11.8,33.6,5,3,18,066,7664,9.3,19.4,24.2,39.8,4.1,3.3,47.8,52.2,10.9,5,3,51,4538,17.6,30,33.8,17.1,1.5,30292872.59
139,10488,100,617,1,11/21/24 16:48,26,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-1,-1,1,1,-1,-1,1,0,2,1,-1,2,-1,-1,2,2,2,2,-1,-1,0,2,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,35,30,-99,25,10,0,0,2,2,2,2,2,2,2,-1,2,-1,2,2,2,4,0,0,0,1,13,POOR-E22-HWF,45.4692,-122,2.4194,0,6,1,19,51,6176,4,1.2,2.4,6.1,2.1,2.7,81.4,18.6,6,1,19,51,6203,86.9,1,1,1.2,0,0,10.3,76.7,1,1,1.2,0,0,9.8,10.7,96.9,2.1,3,6,0,2,23.3,6,1,19,065,6203,5.1,20.6,17,41.8,11.5,4.1,53.9,46.1,6.8,6,1,51,4150,7.9,25.3,37.4,20.5,8.9,386525957.5
140,10425,100,1061,1,11/21/24 18:00,104,104,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-1,1,2,1,-1,-1,2,0,1,1,1,-1,-1,2,-1,2,2,0,2,2,2,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,70,10,5,10,5,0,0,2,2,2,0,2,2,2,-1,2,-1,2,2,2,1,1,0,0,0,13,POOR-E22-HWF,45.4692,-122,2.4194,0,6,1,19,51,6176,4,1.2,2.4,6.1,2.1,2.7,81.4,18.6,6,1,19,51,6203,86.9,1,1,1.2,0,0,10.3,76.7,1,1,1.2,0,0,9.8,10.7,96.9,2.1,3,6,0,2,23.3,6,1,19,053,6203,5.1,20.6,17,41.8,11.5,4.1,53.9,46.1,6.8,6,1,51,4150,7.9,25.3,37.4,20.5,8.9,386525957.5
141,10490,100,685,1,11/22/24 14:01,104,104,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,0,-1,0,-1,2,0,0,2,1,0,-1,0,-1,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,26,0,24,24,0,26,2,2,0,0,2,2,2,0,2,-1,2,2,2,5,0,1,0,0,13,POOR-E22-HWF,45.4692,-122,2.4194,0,6,1,19,51,6176,4,1.2,2.4,6.1,2.1,2.7,81.4,18.6,6,1,19,51,6203,86.9,1,1,1.2,0,0,10.3,76.7,1,1,1.2,0,0,9.8,10.7,96.9,2.1,3,6,0,2,23.3,6,1,19,066,6203,5.1,20.6,17,41.8,11.5,4.1,53.9,46.1,6.8,6,1,51,4150,7.9,25.3,37.4,20.5,8.9,386525957.5
142,10447,100,548,1,11/22/24 17:15,104,104,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,-1,2,2,0,-1,-1,2,-1,-1,1,1,-1,-1,2,-1,2,1,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,60,5,10,0,10,15,0,2,2,-1,-1,2,1,1,1,1,0,1,2,2,4,1,0,0,0,16,POOR-E22-HWF,45.4692,-122,2.4194,0,6,1,19,51,6176,4,1.2,2.4,6.1,2.1,2.7,81.4,18.6,6,1,19,51,6203,86.9,1,1,1.2,0,0,10.3,76.7,1,1,1.2,0,0,9.8,10.7,96.9,2.1,3,6,0,2,23.3,6,1,19,057,6203,5.1,20.6,17,41.8,11.5,4.1,53.9,46.1,6.8,6,1,51,4150,7.9,25.3,37.4,20.5,8.9,386525957.5
143,10485,100,446,1,11/22/24 19:12,52,104,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,-1,-1,0,0,0,1,0,0,-1,-1,2,2,2,0,-1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,65,15,0,15,5,0,0,2,2,0,0,1,1,1,-1,1,-1,1,1,1,3,0,1,0,0,15,POOR-E22-HWF,45.4692,-122,2.4194,0,6,1,19,51,6176,4,1.2,2.4,6.1,2.1,2.7,81.4,18.6,6,1,19,51,6203,86.9,1,1,1.2,0,0,10.3,76.7,1,1,1.2,0,0,9.8,10.7,96.9,2.1,3,6,0,2,23.3,6,1,19,064,6203,5.1,20.6,17,41.8,11.5,4.1,53.9,46.1,6.8,6,1,51,4150,7.9,25.3,37.4,20.5,8.9,386525957.5
144,7311,100,1382,1,11/22/24 20:26,0.5,104,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,-1,1,2,2,-1,0,1,-1,1,1,1,1,-1,2,-1,2,2,0,2,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,70,15,0,5,5,5,0,2,2,0,1,1,2,2,0,2,-1,1,2,2,2,1,1,0,0,11,POOR-E10-FFP,45.475,-123,1.4113,0,3,4,8,51,5394,6.4,12.1,6.2,3.8,6,4.7,60.7,39.3,3,4,8,51,5577,66.4,4.6,5.3,16,0,2,5.6,60.5,4,1.2,16,0,0,3.5,14.6,70.7,6.6,7.1,16.4,0,5,39.5,3,4,8,055,5577,5.2,18.5,21.2,47,5.5,2.7,54.3,45.7,6.7,3,4,51,4033,10.6,30.8,26,21,11.5,21882549.9
145,10481,100,1645,1,11/22/24 23:12,104,104,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,-1,0,1,-1,-1,-1,2,0,0,1,0,1,-1,1,0,1,-1,0,0,2,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,40,20,5,15,10,10,0,2,2,0,0,1,1,1,0,1,0,1,1,2,2,1,0,0,0,16,POOR-E22-HWF,45.4692,-122,2.4194,0,6,1,19,51,6176,4,1.2,2.4,6.1,2.1,2.7,81.4,18.6,6,1,19,51,6203,86.9,1,1,1.2,0,0,10.3,76.7,1,1,1.2,0,0,9.8,10.7,96.9,2.1,3,6,0,2,23.3,6,1,19,063,6203,5.1,20.6,17,41.8,11.5,4.1,53.9,46.1,6.8,6,1,51,4150,7.9,25.3,37.4,20.5,8.9,386525957.5
146,10479,100,578,1,11/23/24 17:59,52,104,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1,2,2,1,-1,-1,2,-1,1,2,2,-1,-1,2,-1,2,2,-1,1,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,70,0,0,0,10,0,2,2,2,1,2,2,1,-1,1,-1,1,2,2,2,1,0,0,0,13,POOR-E22-HWF,45.4692,-122,2.4194,0,6,1,19,51,6176,4,1.2,2.4,6.1,2.1,2.7,81.4,18.6,6,1,19,51,6203,86.9,1,1,1.2,0,0,10.3,76.7,1,1,1.2,0,0,9.8,10.7,96.9,2.1,3,6,0,2,23.3,6,1,19,062,6203,5.1,20.6,17,41.8,11.5,4.1,53.9,46.1,6.8,6,1,51,4150,7.9,25.3,37.4,20.5,8.9,386525957.5
147,4827,100,587,1,11/23/24 19:17,0,104,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,-1,1,1,1,-1,-1,2,-1,2,0,-1,1,-1,1,-1,2,1,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,30,15,5,20,20,10,0,-1,2,-1,-1,0,1,1,-1,1,-1,1,2,2,4,1,0,0,0,8,POOR-E01-OB4,45.4843,-123,1.2097,3.2258,1,2,1,51,3284,6.1,5.7,4,1.9,4.4,1,77.1,22.9,1,2,1,51,3284,81.7,1,0,1.8,0,7.3,8.6,81.1,1,0,1.8,0,2.1,4.2,10.2,90.3,1,1.1,5.4,0,11.1,18.9,1,2,1,054,3284,2.1,15.7,29.7,35.6,10.4,6.7,47.8,52.2,8.1,1,2,51,2457,3.9,9.2,26.4,30.7,29.9,12641185.98
148,10418,100,975,1,11/24/24 18:07,1,104,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1,0,1,1,-1,-1,0,-1,1,0,0,1,-1,1,2,1,-1,0,-1,1,2,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,15,25,5,30,15,10,0,1,1,-1,1,1,2,2,1,-1,-1,2,1,1,5,1,0,0,0,16,POOR-E22-HWF,45.4692,-122,2.4194,0,6,1,19,51,6176,4,1.2,2.4,6.1,2.1,2.7,81.4,18.6,6,1,19,51,6203,86.9,1,1,1.2,0,0,10.3,76.7,1,1,1.2,0,0,9.8,10.7,96.9,2.1,3,6,0,2,23.3,6,1,19,051,6203,5.1,20.6,17,41.8,11.5,4.1,53.9,46.1,6.8,6,1,51,4150,7.9,25.3,37.4,20.5,8.9,386525957.5
149,4866,100,564,1,11/24/24 18:57,6,104,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,-1,0,2,0,-1,-1,1,0,2,-1,-1,2,-1,0,1,2,2,1,-1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,20,10,15,20,20,15,0,2,2,-1,-1,2,2,2,1,0,-1,2,2,2,3,1,0,0,0,8,POOR-E01-OB12,45.4843,-123,1.2097,3.2258,1,2,1,51,3284,6.1,5.7,4,1.9,4.4,1,77.1,22.9,1,2,1,51,3284,81.7,1,0,1.8,0,7.3,8.6,81.1,1,0,1.8,0,2.1,4.2,10.2,90.3,1,1.1,5.4,0,11.1,18.9,1,2,1,062,3284,2.1,15.7,29.7,35.6,10.4,6.7,47.8,52.2,8.1,1,2,51,2457,3.9,9.2,26.4,30.7,29.9,12641185.98
150,43,100,419,1,11/26/24 10:01,26,104,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,-1,2,2,0,-1,-1,2,0,1,1,1,1,-1,2,-1,2,2,0,1,2,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,50,10,20,10,10,0,2,2,-1,-1,2,2,2,-1,0,0,2,2,2,2,1,0,0,0,1,POOR-W17-GHC,45.5978,-123,0,16.7339,10,2,37,67,1328,0,0,1,1,1,1.2,95.9,4.1,10,2,37,67,1329,75.4,0,0,0,0,7.1,17.4,73.1,0,0,0,0,0,4.1,22.6,92.8,4.5,1.1,0,0,19,26.9,10,2,37,074,1329,1.7,22,12.2,44.8,12.9,6.4,54.9,45.1,10.5,10,2,67,910,7,29,35.2,16.4,12.4,696767837.2
151,1902,100,3209,1,11/26/24 20:17,12,52,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,2,1,-1,-1,1,-1,2,1,0,1,-1,0,-1,2,2,1,0,1,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,30,40,0,0,10,20,0,2,2,0,1,2,1,2,-1,1,0,1,1,2,3,0,1,0,0,5,POOR-W01-GHP,45.4758,-123,4.6371,0,8,4,24,51,2432,6.3,2.4,2.5,1,9.3,2.2,76.6,23.4,8,4,24,51,2543,82,4.2,0,3.2,0,3.1,7.4,71.6,4.2,0,3.2,0,1,6.7,13.6,89.4,4.8,5.4,4.1,0,4.5,28.4,8,4,24,068,2543,1.9,10.9,47.6,32.8,6.6,0,52.9,47.1,11,8,4,51,2056,0,5.3,28.2,40.2,26,8465182.576
152,511,100,677,1,11/27/24 19:34,1,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,-1,1,1,1,0,0,1,-1,0,1,1,-1,-1,1,-1,2,1,1,1,2,0,-1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,50,10,5,-99,30,5,0,2,1,1,1,1,2,1,-1,0,-1,1,1,1,3,1,0,0,0,2,POOR-W13-BLP,45.5558,-123,6.8548,0,9,2,33,67,10179,4.4,2.8,1.5,1.8,1,0,88.6,11.4,9,2,33,67,10179,41.4,2.2,0,44.7,0,5.2,6.4,36.6,2.2,0,44.7,0,1,3,12.8,47.6,2.7,1,47.3,0,8.2,63.4,9,2,33,075,10179,6.6,21.6,25.2,41.1,3.7,1.8,49.2,50.8,5.3,9,2,67,6638,1.9,12.7,22.5,30.2,32.8,206228433.4
153,1891-1,100,318,1,11/30/24 15:14,104,52,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,-1,1,-1,1,1,1,-1,-1,1,-1,2,2,2,2,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,5,15,0,5,50,25,0,2,2,0,1,1,2,2,-1,1,-1,2,2,2,4,1,0,0,0,5,POOR-W01-GHP,45.4758,-123,4.6371,0,8,4,24,51,2432,6.3,2.4,2.5,1,9.3,2.2,76.6,23.4,8,4,24,51,2543,82,4.2,0,3.2,0,3.1,7.4,71.6,4.2,0,3.2,0,1,6.7,13.6,89.4,4.8,5.4,4.1,0,4.5,28.4,8,4,24,064,2543,1.9,10.9,47.6,32.8,6.6,0,52.9,47.1,11,8,4,51,2056,0,5.3,28.2,40.2,26,8465182.576
154,4838,100,397,1,12/1/24 15:12,0,104,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,-1,1,1,-1,1,1,-1,2,1,-1,1,-1,0,-1,1,1,0,1,2,0,-1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,60,15,0,5,10,10,0,2,2,0,-1,1,2,2,0,1,0,2,2,2,1,0,1,0,0,8,POOR-E01-OB6,45.4843,-123,1.2097,3.2258,1,2,1,51,3284,6.1,5.7,4,1.9,4.4,1,77.1,22.9,1,2,1,51,3284,81.7,1,0,1.8,0,7.3,8.6,81.1,1,0,1.8,0,2.1,4.2,10.2,90.3,1,1.1,5.4,0,11.1,18.9,1,2,1,056,3284,2.1,15.7,29.7,35.6,10.4,6.7,47.8,52.2,8.1,1,2,51,2457,3.9,9.2,26.4,30.7,29.9,12641185.98
155,1960,100,637,1,12/3/24 18:58,52,104,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,-1,-1,2,0,0,1,1,1,1,0,1,-1,0,-1,1,1,-1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,30,0,20,10,30,0,0,1,0,1,0,1,1,0,0,0,1,1,1,2,1,0,0,0,5,POOR-W01-GHP,45.4758,-123,4.6371,0,8,4,24,51,2432,6.3,2.4,2.5,1,9.3,2.2,76.6,23.4,8,4,24,51,2543,82,4.2,0,3.2,0,3.1,7.4,71.6,4.2,0,3.2,0,1,6.7,13.6,89.4,4.8,5.4,4.1,0,4.5,28.4,8,4,24,082,2543,1.9,10.9,47.6,32.8,6.6,0,52.9,47.1,11,8,4,51,2056,0,5.3,28.2,40.2,26,8465182.576
156,572,100,959,1,12/8/24 9:26,104,104,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,0,1,0,-1,-1,1,0,0,1,0,0,-1,1,0,2,1,0,0,1,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2,2,-1,-1,2,2,2,0,2,0,2,2,2,2,0,1,0,0,2,POOR-W13-BLP,45.5558,-123,6.8548,0,9,2,33,67,10179,4.4,2.8,1.5,1.8,1,0,88.6,11.4,9,2,33,67,10179,41.4,2.2,0,44.7,0,5.2,6.4,36.6,2.2,0,44.7,0,1,3,12.8,47.6,2.7,1,47.3,0,8.2,63.4,9,2,33,086,10179,6.6,21.6,25.2,41.1,3.7,1.8,49.2,50.8,5.3,9,2,67,6638,1.9,12.7,22.5,30.2,32.8,206228433.4
157,4823,100,392,1,12/11/24 17:30,1,104,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,-1,1,2,1,-1,-1,1,-1,1,1,2,1,-1,1,-1,1,1,0,1,1,0,-1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,30,30,0,10,5,25,0,2,2,-1,0,2,2,2,-1,2,-1,2,2,2,3,1,0,0,0,8,POOR-E01-OB2,45.4843,-123,1.2097,3.2258,1,2,1,51,3284,6.1,5.7,4,1.9,4.4,1,77.1,22.9,1,2,1,51,3284,81.7,1,0,1.8,0,7.3,8.6,81.1,1,0,1.8,0,2.1,4.2,10.2,90.3,1,1.1,5.4,0,11.1,18.9,1,2,1,052,3284,2.1,15.7,29.7,35.6,10.4,6.7,47.8,52.2,8.1,1,2,51,2457,3.9,9.2,26.4,30.7,29.9,12641185.98
158,9689,100,241,1,12/11/24 19:29,2,26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,1,2,0,0,0,2,0,1,0,-1,-1,0,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,30,30,10,10,10,10,0,2,1,1,1,1,1,1,-1,0,-1,2,1,1,5,0,1,0,0,15,POOR-E21-BAR,45.481,-122,0.4032,4.2339,5,3,18,51,7664,8.8,6.7,16.2,3.4,9.5,4.2,51.2,48.8,5,3,18,51,7664,80.3,0,1.8,2.8,0,3.7,11.2,66.4,0,1.8,2.8,0,1,3.4,25,91.2,1.2,3.4,3.8,1,11.8,33.6,5,3,18,068,7664,9.3,19.4,24.2,39.8,4.1,3.3,47.8,52.2,10.9,5,3,51,4538,17.6,30,33.8,17.1,1.5,30292872.59
159,998,100,194,1,12/11/24 19:29,104,12,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,-1,0,1,1,0,1,-1,0,-1,0,-1,0,1,-1,-1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,60,5,5,10,10,10,0,1,1,1,0,0,1,1,-1,0,-1,1,0,1,5,0,1,0,0,13,POOR-E18-SW9,45.4946,-122,4.2339,1.8142,4,3,15,51,5779,13.2,5.6,10.5,7.1,6.1,1.5,56.1,43.9,4,3,15,51,5876,73.5,4.7,3.2,2.4,0,5.3,10.8,68.5,3.2,0,2.4,0,0,9.3,16.2,84.4,8.5,6.3,5,0,7.3,31.5,4,3,15,053,5876,6.8,10.5,24,40.2,9.8,8.6,44.2,55.8,7,4,3,51,4472,12.3,28.1,33.7,13.5,12.4,30990375.08
160,997,100,259,1,12/11/24 19:29,104,52,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,-1,-1,2,0,1,0,1,2,1,0,1,-1,0,1,1,1,-1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,20,30,0,0,10,40,0,2,2,-1,-1,2,1,1,-1,1,-1,2,2,2,5,1,0,0,0,14,POOR-E18-SW8,45.4946,-122,4.2339,1.8142,4,3,15,51,5779,13.2,5.6,10.5,7.1,6.1,1.5,56.1,43.9,4,3,15,51,5876,73.5,4.7,3.2,2.4,0,5.3,10.8,68.5,3.2,0,2.4,0,0,9.3,16.2,84.4,8.5,6.3,5,0,7.3,31.5,4,3,15,052,5876,6.8,10.5,24,40.2,9.8,8.6,44.2,55.8,7,4,3,51,4472,12.3,28.1,33.7,13.5,12.4,30990375.08
161,2637,100,533,1,12/11/24 19:29,26,52,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,-1,0,0,2,-1,0,0,-1,0,1,1,-1,0,-1,-1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,20,0,0,30,0,30,20,2,2,0,0,2,2,2,-1,2,-1,2,2,2,5,1,0,0,0,13,POOR-E18-SW17,45.4946,-122,4.2339,1.8142,4,3,15,51,5779,13.2,5.6,10.5,7.1,6.1,1.5,56.1,43.9,4,3,15,51,5876,73.5,4.7,3.2,2.4,0,5.3,10.8,68.5,3.2,0,2.4,0,0,9.3,16.2,84.4,8.5,6.3,5,0,7.3,31.5,4,3,15,061,5876,6.8,10.5,24,40.2,9.8,8.6,44.2,55.8,7,4,3,51,4472,12.3,28.1,33.7,13.5,12.4,30990375.08
162,8081,100,533,1,12/11/24 19:29,6,52,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,-1,-1,-1,1,1,0,1,0,-1,0,0,2,2,2,0,2,2,2,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,50,10,10,25,5,0,2,2,-1,0,2,2,2,0,2,0,2,2,2,5,1,0,0,0,13,POOR-E18-SW23,45.4946,-122,4.2339,1.8142,4,3,15,51,5779,13.2,5.6,10.5,7.1,6.1,1.5,56.1,43.9,4,3,15,51,5876,73.5,4.7,3.2,2.4,0,5.3,10.8,68.5,3.2,0,2.4,0,0,9.3,16.2,84.4,8.5,6.3,5,0,7.3,31.5,4,3,15,067,5876,6.8,10.5,24,40.2,9.8,8.6,44.2,55.8,7,4,3,51,4472,12.3,28.1,33.7,13.5,12.4,30990375.08
163,8056,100,230,1,12/11/24 19:29,12,52,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,2,2,1,-1,-1,2,0,2,2,2,-1,-1,2,0,2,2,0,1,2,2,2,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,40,25,5,5,10,15,0,2,2,-1,1,2,2,2,-1,2,-1,2,2,2,5,0,1,0,0,13,POOR-E18-SW20,45.4946,-122,4.2339,1.8142,4,3,15,51,5779,13.2,5.6,10.5,7.1,6.1,1.5,56.1,43.9,4,3,15,51,5876,73.5,4.7,3.2,2.4,0,5.3,10.8,68.5,3.2,0,2.4,0,0,9.3,16.2,84.4,8.5,6.3,5,0,7.3,31.5,4,3,15,064,5876,6.8,10.5,24,40.2,9.8,8.6,44.2,55.8,7,4,3,51,4472,12.3,28.1,33.7,13.5,12.4,30990375.08
